t_wall,t_rel,cmd_pulse,cmd_steer_deg,drive_pulse_cmd,brake_level,brake_pot,ego_x_m,ego_y_m,ego_heading_deg,ego_pulse,ego_wp_idx,ego_wp_total,ego_fix_ok,cte_m,heading_err_deg,target_idx,target_dist_m,goal_dist_m,gps_course_deg,fuse_corr_deg,gyro_z_dps,brake_latched,head_init_deg,head_sigma_deg,head_resid_m,head_dist_m,ref_pulse,out_pulse,meas_pulse,cte_integral,cte_i_term_deg,goal_phase,cb_state,cb_v0_ms,cb_v_corner_ms,goal_need_m,lidar_zone,rejoin,encoder_sum,encoder_l,encoder_r,speed_kmh,steer_measured_deg,throttle_raw,control_state,vehicle_mode,estop,board_status,drive_state,cone_stop,cone_dist_m,aeb_stop,ld_y,ld_yaw_deg,ld_road_deg,ld_pot_deg,ld_pulse,ld_avg_cost,ld_gps_ref,ld_obs_x,ld_obs_y,ld_target_y,ld_n_cones,ld_lethal_cells,ld_clusters_all,ld_clusters_rej,lstatus,drive_cmd,drive_event,tl_permit,tl_req,tl_state,tl_near_metric,tl_red_far,sl_bev_y,sl_px,sl_y,sl_wait,fix_lat,fix_lon,fix_alt_m,fix_status,fix_cov_xx,gps_lat,gps_lon,gps_quality,gps_sigma_m,gps_pos_ok,gps_is_raw,gps_raw_age_s,gps_dr_dist_m,gps_kmh,gps_fix_course_deg,gps_mode,gps_reject_n,gps_resid_m,imu_quat_x,imu_quat_y,imu_quat_z,imu_quat_w,imu_gyro_x,imu_gyro_y,imu_gyro_z,imu_acc_x,imu_acc_y,imu_acc_z
1789286416.403873,0.022,0.0,0.0,0,0,183,-9.66706375518327,7.61072805275628,0.0,0.0,0.0,2205.0,1.0,1.4219651492561738,0.0,0.0,0.0,5.950738015918319,nan,0.0,0.489493827923725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.0,-2,168,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,,,,,,,,,,,,,,,0,route_20200202_222200.csv | DRIVE_START,prompt 에서 1)매핑 또는 2)주행 선택 — 스위치는 취소·정리만 한다 | 주행모드 최초 인식: 수동조종 | 📁 경로 선택: route_20200202_222200.csv (WP 2205개) — 스위치를 자율로 올리면 출발 | ⏸️ 일시정지 지점 없음 (terrain 열에 'S' 가 없다) | 🚦 신호등 구간 없음 (terrain 열에 'T' 가 없다) — ★이 경로에서는 신호등 개입이 전혀 없다★ | 🛰️ 라이다 구간 없음 — 전 구간 GPS 추종 (terrain 열에 'L' 이 없다) | ▶ 주행 시작(prompt) [route_20200202_222200.csv] | ⚠️ 이 경로에는 차량 한계보다 급한 코너가 있다 — 요구 66.7° > 가능 31.7° (R≈0.54m < 2.02m). 더 넓게 다시 매핑할 것을 권한다 | 📶 출발 GPS : RTK_FIXED σ=0.013m,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,37.238948218333334,126.77297042166667,29.095,2,0.00016384,37.238948218333334,126.77297042166667,4.0,0.04322805194854736,1.0,0.0,0.06085610389709473,0.0,0.03566316613463652,61.65871115191079,0.0,0.0,0.0,0.31483823220184654,0.3731950130573455,-0.516385773216301,0.7035254814098398,-0.014189526818713898,0.0028797932657906437,-0.0013788101090755204,-8.36507245,0.5491724,5.2563644
1789286416.453903,0.072,0.0,0.0,0,0,183,-9.66706375518327,7.61072805275628,0.0,0.0,0.0,2205.0,1.0,1.4219651492561738,0.0,0.0,0.0,5.950738015918319,nan,0.0,-0.07834915973212245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.0,-2,168,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,,,,,,,,,,,,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,37.238948218333334,126.77297042166667,29.095,2,0.00016384,37.238948218333334,126.77297042166667,4.0,0.06822635917663575,1.0,0.0,0.11085271835327148,0.0,0.03566316613463652,61.65871115191079,0.0,0.0,0.0,0.3147812179190758,0.3732343645694083,-0.516386409406417,0.7035296512089604,-0.004921828490624009,-0.008168140899333463,-0.005166174585903215,-8.237585999999999,0.38245935,5.28578435
1789286416.503869,0.122,0.0,0.0,0,0,182,-9.66706375518327,7.61072805275628,0.0,0.0,0.0,2205.0,1.0,1.4219651492561738,0.0,0.0,0.0,5.950738015918319,nan,0.0,-0.2947584614126582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.0,-2,168,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,,,,,,,,,,,,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,37.238948218333334,126.77297042166667,29.095,2,0.00016384,37.238948218333334,126.77297042166667,4.0,0.09322371273040772,1.0,0.0,0.16084742546081543,0.0,0.03566316613463652,61.65871115191079,0.0,0.0,0.0,0.3147804441224312,0.3732534352530795,-0.5163819133024378,0.7035231799194491,0.0032812189937493396,-0.002181661564992912,0.002617993877991494,-8.2768126,0.36284605,5.28578435
1789286416.553882,0.172,0.0,0.0,0,0,183,-9.66558669546661,7.607759532756177,0.0,0.0,0.0,2205.0,1.0,1.4201155657290252,0.0,0.0,0.0,5.952425810202165,nan,0.0,0.15093905551016712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.0,-2,169,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,,,,,,,,,,,,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,37.238948191666665,126.77297043833333,29.086,2,0.00016384,37.238948191666665,126.77297043833333,4.0,0.0128,1.0,1.0,0.0,0.0,0.03830143307095423,61.65871115191079,0.0,0.0,0.0,0.31476842383068526,0.3732503365065231,-0.5164106634149805,0.7035090989946137,-0.0024434609527920616,-0.0009773843811168245,-0.0046251225177849735,-8.36507245,0.5197524499999999,5.2563644
1789286416.603874,0.222,0.0,0.0,0,0,182,-9.66558669546661,7.607759532756177,0.0,0.0,0.0,2205.0,1.0,1.4201155657290252,0.0,0.0,0.0,5.952425810202165,nan,0.0,-0.26353282260085326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.0,-2,168,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,,,,,,,,,,,,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,37.238948191666665,126.77297043833333,29.086,2,0.00016384,37.238948191666665,126.77297043833333,4.0,0.040907762336730956,1.0,0.0,0.056215524673461914,0.0,0.03830143307095423,61.65871115191079,0.0,0.0,0.0,0.31485385827046014,0.37321147456660564,-0.5163857337443332,0.7035097847005054,-0.005829399701661061,-0.003193952531149623,-0.0007853981633974482,-8.24739265,0.5687857,5.38385085
1789286416.653895,0.272,0.0,0.0,0,0,182,-9.66558669546661,7.607759532756177,0.0,0.0,0.0,2205.0,1.0,1.4201155657290252,0.0,0.0,0.0,5.952425810202165,nan,0.0,-0.04344575695565151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.0,-2,169,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,,,,,,,,,,,,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,37.238948191666665,126.77297043833333,29.086,2,0.00016384,37.238948191666665,126.77297043833333,4.0,0.06591775207519532,1.0,0.0,0.10623550415039062,0.0,0.03830143307095423,61.65871115191079,0.0,0.0,0.0,0.31486660233402325,0.37322969416159,-0.5163885757843357,0.7034923289774376,-0.00471238898038469,0.0022165681500327986,-0.0032288591161895096,-8.2964259,0.5197524499999999,5.24655775
1789286416.703861,0.322,0.0,0.0,0,0,182,-9.66558669546661,7.607759532756177,0.0,0.0,0.0,2205.0,1.0,1.4201155657290252,0.0,0.0,0.0,5.952425810202165,nan,0.0,-0.1830788654417402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.0,-2,169,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,,,,,,,,,,,,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,37.2389482,126.77297042333333,29.082,2,0.00016384,37.2389482,126.77297042333333,4.0,0.0128,1.0,1.0,0.0,0.0,0.01871233270484494,61.65871115191079,0.0,0.0,0.0,0.3148157330837381,0.3732645378978974,-0.5163924633822582,0.7034937545656114,-0.004485496177625427,0.0012217304763960308,-0.0028797932657906437,-8.325845849999999,0.392266,5.2171378
1789286416.753877,0.372,0.0,0.0,0,0,182,-9.666916049463488,7.608687195651696,0.0,0.0,0.0,2205.0,1.0,1.4202637513995633,0.0,0.0,0.0,5.95103273109119,nan,0.0,-0.16275270771085673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.0,-2,168,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,,,,,,,,,,,,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,37.2389482,126.77297042333333,29.082,2,0.00016384,37.2389482,126.77297042333333,4.0,0.0128,1.0,1.0,0.0,0.0,0.01871233270484494,61.65871115191079,0.0,0.0,0.0,0.31485228500263407,0.3732667080273823,-0.5163902899046937,0.7034778403042751,-0.0006457718232379018,-0.001308996938995747,0.0032637657012293962,-8.306232549999999,0.6276256,5.2759777
1789286416.803908,0.422,0.0,0.0,0,0,182,-9.666916049463488,7.608687195651696,0.0,0.0,0.0,2205.0,1.0,1.4202637513995633,0.0,0.0,0.0,5.95103273109119,nan,0.0,0.188868797704565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.0,-2,169,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,,,,,,,,,,,,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,37.2389482,126.77297042333333,29.082,2,0.00016384,37.2389482,126.77297042333333,4.0,0.04639401226043701,1.0,0.0,0.06718802452087402,0.0,0.01871233270484494,61.65871115191079,0.0,0.0,0.0,0.3148281047699466,0.3732837447188606,-0.5163862807461652,0.7034825651235221,-0.002478367537831948,-0.0032114058236695662,-0.0033161255787892262,-8.306232549999999,0.5099457999999999,5.2367511
1789286416.853872,0.472,0.0,0.0,0,0,182,-9.666916049463488,7.608687195651696,0.0,0.0,0.0,2205.0,1.0,1.4202637513995633,0.0,0.0,0.0,5.95103273109119,nan,0.0,-0.18775493989084416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.0,-2,168,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,,,,,,,,,,,,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,37.2389482,126.77297042333333,29.082,2,0.00016384,37.2389482,126.77297042333333,4.0,0.0713925579071045,1.0,0.0,0.11718511581420898,0.0,0.01871233270484494,61.65871115191079,0.0,0.0,0.0,0.3148174659319195,0.3732828371318099,-0.5163760634334481,0.703495307560759,0.013648474750595658,-0.0044156830075456534,0.0024609142453120045,-8.316039199999999,0.5295591,5.2171378
1789286416.903880,0.522,0.0,0.0,0,0,182,-9.666916049463488,7.608687195651696,0.0,0.0,0.0,2205.0,1.0,1.4202637513995633,0.0,0.0,0.0,5.95103273109119,nan,0.0,0.14295856998893752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.0,-2,169,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,,,,,,,,,,,,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,37.23894817833333,126.77297044166667,29.08,2,0.00016384,37.23894817833333,126.77297044166667,4.0,0.0128,1.0,1.0,0.0,0.0,0.013954736443806993,61.65871115191079,0.0,0.0,0.0,0.31479535933950953,0.37335137030318466,-0.516391752786573,0.7034573147569468,0.004310963252425994,-0.011222467090323538,0.002234021442552742,-8.433719,0.4903325,5.30539765
1789286416.953873,0.572,0.0,0.0,0,0,182,-9.665291282767628,7.606275272756125,0.0,0.0,0.0,2205.0,1.0,1.4189729340168409,0.0,0.0,0.0,5.952828278149684,nan,0.0,0.1296986528489597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.0,-2,169,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,,,,,,,,,,,,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,37.23894817833333,126.77297044166667,29.08,2,0.00016384,37.23894817833333,126.77297044166667,4.0,0.0128,1.0,1.0,0.0,0.0,0.013954736443806993,61.65871115191079,0.0,0.0,0.0,0.31476129510372025,0.3733655258039233,-0.5163955634783947,0.7034622472212849,0.0035081117965086025,-0.006754424205218055,-0.0015533430342749533,-8.26700595,0.5491724,5.22694445
1789286417.003881,0.622,0.0,0.0,0,0,182,-9.665291282767628,7.606275272756125,0.0,0.0,0.0,2205.0,1.0,1.4189729340168409,0.0,0.0,0.0,5.952828278149684,nan,0.0,-0.08712674445673825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.0,-2,169,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,,,,,,,,,,,,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,37.23894817833333,126.77297044166667,29.08,2,0.00016384,37.23894817833333,126.77297044166667,4.0,0.04569616107940674,1.0,0.0,0.06579232215881348,0.0,0.013954736443806993,61.65871115191079,0.0,0.0,0.0,0.3147604431642727,0.37333928335989175,-0.51639022761704,0.7034804728924426,-0.006003932626860493,0.0023038346126325153,-0.004607669225265031,-8.306232549999999,0.6864655000000001,5.28578435
